Symbol Name,KOSPI 200_return,S&P 500_return,US_BOND_return,KOR_BOND_return,S&P 500_cum,KSPI 200_cum,US_BOND_cum,KOR_BOND_cum,snp_exposure_return(cum),snp_hedged_return(cum),us_bond_exposure_return(cum),us_bond_hedged_return(cum)
2014-03-31,,,,,1.0,1.0,1.0,1.0,1.0,1.0000308670734785,1.0,1.0000308670734785
2014-04-01,0.003254426407345523,0.007044698317070219,-0.0009596928982725794,-3.2543878400792536e-05,1.0070446983170702,1.0032544264073455,0.9990403071017274,0.9999674561215992,1.0045007044122647,1.0070751108082587,0.996516533870838,0.9990704778623576
2014-04-02,0.0028963120293492572,0.002853324281895775,-0.0015673188735527699,-0.00019846030538639425,1.0099181234077328,1.0061601642710472,0.9974744923729669,0.9997690022748809,1.0020753834898022,1.0099475160418885,0.9897283861915527,0.9975035228479673
2014-04-03,-0.001386214863303814,-0.0011264477233063896,0.0003544662750658567,6.574105809908914e-05,1.0087805034368942,1.0047654100964702,0.9978280634407517,0.9998347281469452,0.9976431438368236,1.0088102938917267,0.9868116233690819,0.9978575304573657
2014-04-04,0.0005012724608624008,-0.012537259698110481,0.0023032143761072543,0.00019848665097499385,0.9961331602869152,1.0052690713261787,1.0001262753813516,1.0000331819936634,0.9861606445542526,0.9961653296717853,0.9901137836648655,1.000158573720925
2014-04-07,0.0016186842409524616,-0.010750151467221358,0.001111083053458195,0.0005947036914379922,0.985424577932309,1.0068962845298515,1.001237498737246,1.0006279054185558,0.9737152851368934,0.9854558359716853,0.9893403091470861,1.001269258368436
2014-04-08,0.0022317134172151754,0.003750596193036415,0.00045402951191819696,-9.884579991448206e-05,0.9891205076028264,1.0091433884777807,1.001692090110112,1.000528997552828,0.974868584121274,0.9891531892203728,0.9872590266859957,1.00172518710642
2014-04-09,0.0028410181594806794,0.010918162379317087,0.0003781862188940721,0.000693902333246621,0.9999198859175467,1.012010383169966,1.002070916254167,1.0012232669587107,0.9856994683783002,0.9999516457882089,0.9878199077146241,1.002102744446748
2014-04-10,0.0045940048237052,-0.020884743988291765,0.0016633902918494758,0.0,0.9790368150913568,1.0166595637518887,1.003737751288009,1.0012232669587107,0.9555868314963544,0.9790705018443416,0.9796961285026675,1.0037722879521753
2014-04-11,-0.007164361114286977,-0.009486765443952216,0.0010064412238324216,0.0002969984041116813,0.9697489224655911,1.0093758475068768,1.004747954338822,1.0015206286711569,0.9399886636174705,0.9697827444774088,0.9739136234047715,1.0047829970147129
2014-04-14,-7.676659117950013e-05,0.008217261757238248,-0.0009048863864868917,-0.0003300418350327128,0.9777176032002906,1.0092983611638449,1.0038387715930903,1.0011900849650472,0.9490849675526773,0.9777512044709531,0.9744411728366686,1.0038732705712774
2014-04-15,-0.0029557406625464466,0.006757310404728489,0.00040253597665285135,-6.628510242323582e-05,0.9843243445332821,1.0063151369571113,1.0042428528134155,1.0011237209777202,0.9567875762870761,0.9843589787004601,0.9761488583344474,1.0042781878277782
2014-04-16,0.00034650034650018924,0.01048844805695115,-0.0006538577607886342,-0.00019823109028360708,0.994648379292112,1.0066638255007554,1.003586220830387,1.0009252671310018,0.9689632227909312,0.9946835288403523,0.9776702592894826,1.0036216862300364
2014-04-17,-0.0006542739483507143,0.0013638975251166752,-0.0024409884745079102,0.0006273249753756538,0.9960049777549898,1.0060051915849832,1.001136478432165,1.0015531725495577,0.9703779784209121,0.9960356824381889,0.9753774466611279,1.0011673413084516
2014-04-21,0.004775475621966896,0.0037751025551653328,0.0003531696980398902,-0.00013188501919980666,0.9997649986914701,1.0108093448529696,1.0014900494999495,1.0014210826901664,0.9702060784457268,0.9997976364425556,0.9718801266292549,1.0015227435660479
2014-04-22,0.002491376006132695,0.004092120797696275,-0.00015130500567395178,0.000296939736526447,1.0038561578354244,1.013327651001511,1.0013385190423276,1.0017184444026124,0.9748337445896212,1.003888736499762,0.9723888930707635,1.0013710160004283
2014-04-23,-0.0013381762569298905,-0.0022132957356812977,0.0010592953164014762,-3.248804949396167e-05,1.0016343272820498,1.0119716399984502,1.0023992322456814,1.0016859005242116,0.9742693175920837,1.0016674201139064,0.9750133250772927,1.0024323503491073
2014-04-24,-0.00045941807044413974,0.0017169762022830604,7.558388551553996e-05,6.56152512776842e-05,1.0033541095853828,1.0115067219402578,1.0024749974744924,1.0017516263962758,0.975848238130619,1.00338772809617,0.9749932259307025,1.002508586529637
2014-04-25,-0.014018691588784882,-0.008096411708656825,0.0005290472111654232,0.0004618246213039523,0.9952305416246069,0.9973267211653946,1.0030053540761692,1.002214259961777,0.9668299694693389,0.995263777739775,0.9743829146119822,1.0030388498342555
2014-04-28,-0.002408515266879019,0.00323602017816893,-0.0006798438876998159,6.621736486733809e-05,0.9984511277392341,0.9949246445314013,1.0023234670168704,1.002280623949104,0.9705191585032659,0.9984827989856847,0.9742831679302273,1.0023552610953839
2014-04-29,-0.003894080996884708,0.004760809444589897,0.00015117919774243482,0.00019800227798105752,1.0032045632981366,0.9910503273797993,1.0024749974744924,1.0024790777958221,0.9734500866359445,1.003236660083487,0.972742159319607,1.0025070709179258
2014-04-30,-0.0018373729476153233,0.0029920195066894806,0.0013604071144253105,0.0001973265436028271,1.0062061709207246,0.9892293983185464,1.0038387715930903,1.0026768935272778,0.9712789170461376,1.006240441410725,0.9689936944728589,1.003872961451569
2014-05-02,-0.001018290056006066,-0.0014915470155789645,0.001509509912448248,0.0008241530951882403,1.0047053671094306,0.9882220758591298,1.00535407616931,1.003503252792552,0.9703002244857358,1.004741122202476,0.9709267191447998,1.0053898543483801
2014-05-07,-0.010663739365664338,-0.001557566156692225,0.0002512057877814833,0.0005602169648448729,1.003140472032174,0.9776839332067723,1.0056066269320134,1.0040654323390434,0.9678503506358326,1.0031745403506014,0.9702297470923394,1.005640779005162
2014-05-08,0.005904497721418656,-0.001373648314086262,0.00040182831885071657,0.00019701478119293903,1.0017625098139753,0.9834566657626593,1.0060107081523386,1.004263248070499,0.9612721089682007,1.0017954396250734,0.9653485986910914,1.0060437776096776
2014-05-09,0.0018515600378190555,0.0015194894515442314,-0.00020083345885424375,0.0006913221281539261,1.00328467738059,0.9852775948239122,1.005808667542176,1.0049575174763818,0.960761477637569,1.003315791198142,0.9631784910454878,1.0058398596335931
2014-05-12,0.005858990995242008,0.009672714109279834,-0.0009541505549138796,-0.00026287650392031736,1.0129891632351136,0.9910503273797993,1.0048489746439035,1.004693337757599,0.9695807578494773,1.0130196657906103,0.9617893909624938,1.0048792320866555
2014-05-13,0.010164190774042181,0.00042179632509942167,0.001457725947521915,-0.00013210794743634402,1.0134164383415318,1.0011235519739645,1.0063137690675825,1.0045606097829451,0.9718860865457244,1.0134494377059478,0.9650744884864073,1.0063465371513887
2014-05-14,0.015595975232198356,-0.0047010461408732995,0.002007729759574417,0.0002636155862238976,1.0086523209049687,1.0167370500949207,1.008334175169209,1.0048254276169906,0.9653353845936495,1.0086872149466473,0.9650309017408158,1.0083690582047258
2014-05-15,-0.0001143161986054686,-0.009361778737960291,0.0012523167860543083,0.0009538464078664433,0.9992095410531263,1.0166208205803726,1.0095969289827256,1.0057838767416558,0.9578874398980476,0.9992436617348474,0.9678452595768158,1.009631404369584
2014-05-16,0.0021722560975612204,0.0037469599379960083,-0.0005753452071243226,6.534790782009026e-05,1.002953539173116,1.018829181356786,1.0090160622285078,1.00584960261372,0.9632595508619046,1.0029870410982862,0.9690821368614927,1.0090497666617562
2014-05-19,0.001711221812374042,0.003844802061921504,-0.0003754411433434246,0.00013132167975027365,1.00680969700854,1.0205726240750068,1.008637236084453,1.0059816924731113,0.9663036931056889,1.0068421127295482,0.9680577065638398,1.0086697106457732
2014-05-20,-0.0014425632070457217,-0.006498397945975731,0.000926435975762363,-0.00019663949447157325,1.0002670469415114,1.019100383557398,1.0095716739064553,1.0057838767416558,0.9571230435133643,1.0003007718201995,0.9660263387950336,1.0096057124987827
2014-05-21,-0.0024330900243311193,0.008116059653038521,-0.0008005003126954069,0.00013133026134726222,1.0083852739634573,1.0166208205803726,1.0087635114658047,1.005915966601047,0.9662119751740051,1.0084182122118628,0.9665743937987749,1.008796462069092
2014-05-22,0.003544207317073278,0.002362250599831528,-0.00047567784092328314,-0.0002302735497522468,1.0107673326817388,1.0202239355313625,1.0082836650166684,1.0056843307606653,0.9709532377099004,1.0108006942980727,0.9685674016397957,1.0083169446565028
2014-05-23,0.00034177647818345314,0.00424837119350685,0.0006762849413886052,0.0007556996312869657,1.0150614475012418,1.0205726240750068,1.0089655520759673,1.0064443260386122,0.9736536264766779,1.0150947210277073,0.9678064034321499,1.0089986257801082
2014-05-27,-0.011616430035684466,0.005987803402208947,0.0006758278891640934,0.00032842721406245445,1.0211394358900407,1.0087172135911047,1.0096474391352661,1.006774869744722,0.9782416433456333,1.0211730726335047,0.9672324222778809,1.0096806973277377
2014-05-28,0.010178214779535955,-0.0011140691768964928,0.002126169393166233,0.0003942367905320765,1.0200018159192024,1.01898415404285,1.0117941206182444,1.0071717774381586,0.9766746429750297,1.0200376121941381,0.9688155904198272,1.0118296288496562
2014-05-29,-0.0016729401923880616,0.005367110347788806,-0.0007488206075431103,0.0005245971436067531,1.0254762782201856,1.017279454496145,1.0110364683301343,1.007700136875724,0.9811489914932279,1.0255101530695538,0.9673333575172112,1.0110698661851583
2014-05-30,-0.010016376585291531,0.0018437211918562735,-0.00044962905602874415,-0.00013108052143451232,1.0273669705660862,1.0070900003874317,1.0105818769572683,1.0075680470163326,0.9819967226144404,1.0274013040541454,0.9659528868820596,1.010615649505734
2014-06-02,0.005616680772485783,0.0007278133886472471,-0.0016493814819441566,-0.0002292626545702392,1.028114702002318,1.0127465034287706,1.0089150419234267,1.0073370492912135,0.9815571125778119,1.0281479288587114,0.9632268981836309,1.008947648280622
2014-06-03,0.003136954858454777,-0.0003792266892471696,-0.0018773936769380661,3.294030899270162e-05,1.0277248134677115,1.0159234434930844,1.0070209112031518,1.007370231284877,0.9842619003233062,1.0277556591864982,0.964433574763797,1.0070511355233516
2014-06-05,-0.006330562123407879,0.008429301958175817,0.00042634298038835006,0.00022930767452256084,1.0363878162503406,1.0094920770214248,1.0074502474997475,1.007601229009996,0.9932373130475523,1.036419848608228,0.9655045738341985,1.0074813854641038
2014-06-09,-0.00337734111145227,0.00557084402667396,-0.0012283472462460976,0.00011462755228386357,1.0421613711258164,1.0060826779280152,1.0062127487625014,1.0077167278725556,0.9971128537736341,1.0421924861761958,0.9627181482826855,1.0062427905211364
2014-06-10,0.011398644485520526,-0.0002459936349147318,-0.0008784699563275655,0.0008295297389575573,1.0419050060619657,1.0175506566967571,1.0053288210930398,1.008552658866771,0.9917984217509767,1.0419332034564746,0.9569812337014021,1.0053560286150447
2014-06-11,-7.614986293014159e-05,-0.0035370285884179786,0.0004773029869118428,-9.933452197308235e-05,1.0382197582691086,1.0174731703537252,1.005808667542176,1.008452474770518,0.9874161529571004,1.038248458021331,0.9565910465537257,1.0058364713470176
2014-06-12,-0.0023227476962912608,-0.007088878485922656,0.0016069904082760544,0.0009618055621467558,1.030859944561055,1.015109836891248,1.007424992423477,1.0094224099699127,0.9804164798337505,1.0308886920375053,0.9581282791901801,1.0074530863720277
2014-06-13,-0.012442273195679476,0.0031345363735746368,-0.0008272750062672252,0.0013578771095930087,1.0340912125533428,1.0024795629770253,1.0065915749065562,1.0107930815543211,0.9844571564118885,1.0341191672162724,0.9582774396214642,1.006618786169782
2014-06-16,0.0026280193236716265,0.0008367077101065767,-7.526908698585189e-05,0.0004305476730541713,1.0349564446438395,1.0051140986401146,1.0065158096777453,1.0112282761635234,0.9857650268033578,1.0349851862685773,0.95867617351417,1.0065437614817505
2014-06-17,0.003854604324865951,0.0021725892516177847,-0.0016309529783711252,6.562710803414973e-05,1.0372049798913654,1.0089884157917166,1.0048742297201738,1.0112946401508505,0.9893623474918105,1.037231001677504,0.9585229015715918,1.0048994403803702
2014-06-18,-0.006642859885573893,0.007718886297045868,0.0018598105003895249,-3.281140069977262e-05,1.0452110471978764,1.0022858471194451,1.0067431053641782,1.011261458157187,0.9995417396528344,1.0452397925757078,0.9627546107716379,1.0067707927972764
2014-06-19,0.0005025125628139726,0.0012774785639098063,-0.000928179013119923,0.0010910148709932788,1.0465462819054334,1.0027895083491534,1.005808667542176,1.0123647594464988,1.0017978115806974,1.0465717773274696,0.9628020656459585,1.005833170535412
2014-06-20,-0.01359966000849977,0.0017300508298119244,0.000552402952844977,0.0013873375976682922,1.0483568601688804,0.9891519119755142,1.0063642792201233,1.0137692511398335,0.9988227832241496,1.0483813893332112,0.9588143202936485,1.0063878258536405
2014-06-23,0.005718538247620364,-0.0001324591032518807,-0.0004015257980325426,-0.0006923930551718804,1.0482179957592945,0.9948084150168531,1.005960197999798,1.0130673243507975,0.9999654458048063,1.0482426794991826,0.9596528984661248,1.0059838866408686
2014-06-24,0.011605717178798214,-0.006435308084642322,0.00150632657160088,0.00019778368889245002,1.041472390016717,1.0063538801286274,1.0074755025760178,1.013267692543304,0.992361042283893,1.0414980950343196,0.95996730148149,1.0075003685021586
2014-06-25,-0.006121270452357885,0.0048974861280628446,0.0006016243858417702,-0.00029661686736059956,1.0465729865995845,1.0001937158575802,1.0080816244065058,1.0129671402545442,0.9968294352155475,1.046599509928644,0.9601675651626339,1.0081071722478752
2014-06-26,0.007243569879144429,-0.0011788541129760244,0.0011774726926545576,-3.338717277401315e-05,1.0453392297298019,1.0074386889310758,1.0092686129912112,1.0129333201456179,0.9981972472513434,1.0453664575167447,0.9637533181313905,1.009294901252458
