Symbol Name,KOSPI 200_return,S&P 500_return,US_BOND_return,KOR_BOND_return
2016-01-07,-0.011381074,-0.023700421,0.001167031,0.000231372
2016-01-08,0.00754538,-0.010838407,0.001554228,-0.000693956
2016-01-11,-0.012196166,0.000853265,-0.001648805,0.000826711
2016-01-12,-0.001213014,0.007802794,0.002355856,0.00029737
2016-01-13,0.012882238,-0.02496544,0.002301858,-0.000165157
2016-01-14,-0.009164097,0.016695939,-0.001184548,-0.000363404
2016-01-15,-0.011236926,-0.021599093,0.003388436,0.000165244
2016-01-19,0.005682315,0.000531822,-0.000892491,-9.91E-05
2016-01-20,-0.024078581,-0.011693855,0.002655722,0.001090538
2016-01-21,-0.003251091,0.00519542,-0.001155791,0.000297095
2016-01-22,0.022251016,0.020283683,-0.001301769,-0.000330008
2016-01-25,0.006206565,-0.015637946,0.00125519,0.000264093
2016-01-26,-0.013118457,0.014144309,0.000530376,0.000660059
2016-01-27,0.01659404,-0.010863456,0.000385524,-0.000296831
2016-01-28,0.002381365,0.005528559,0.000722578,-0.000230937
2016-01-29,0.002548486,0.024760215,0.002551266,0.001748927
2016-02-01,0.006764326,-0.000443244,-0.001176358,0.001284699
2016-02-02,-0.010998417,-0.018743103,0.004230261,0.00026319
2016-02-03,-0.009216789,0.004992039,-0.000670161,0.000460461
2016-02-04,0.017207494,0.001526773,0.001149618,0.000262412
2016-02-05,0.001674467,-0.018481297,0.00016746,0
2016-02-11,-0.028289756,-0.027110981,0.007941064,0.001939113
2016-02-12,-0.00758712,0.019518009,-0.003773137,-0.00072166
2016-02-16,0.029069251,0.016516694,-0.001810343,0.000984792
2016-02-17,0.001814098,0.016480444,-0.001455674,9.84E-05
2016-02-18,0.012072088,-0.004665719,0.002700507,-0.000393491
2016-02-19,0.002257817,-2.61E-05,-0.000309841,-0.00026243
2016-02-22,-0.001360139,0.014454213,-0.000452985,-0.000426561
2016-02-23,0.000340498,-0.012454382,0.001073345,3.28E-05
2016-02-24,-0.000510573,0.004439772,-9.53E-05,0.000426729
2016-02-25,0.001958197,0.011348326,0.001453558,0.000328113
2016-02-26,-0.000637294,-0.001870164,-0.002783925,0.000393607
2016-02-29,-0.00250829,-0.008120941,0.000668098,6.56E-05
2016-03-02,0.017048118,0.028060842,-0.004244361,-0.000360641
2016-03-03,0.006118258,0.003498704,0.00052682,-0.001049515
2016-03-04,-0.001457787,0.00330591,-0.001675363,-0.000295486
2016-03-07,0.001960457,0.000885004,-0.000934983,0.000525464
2016-03-08,-0.007368553,-0.011240109,0.003095529,0.000525188
2016-03-09,0.00289381,0.005052393,-0.001842017,0.000196842
2016-03-10,0.009618199,0.000155837,-0.001797484,-0.000691155
2016-03-11,0.002236673,0.016395503,-0.001968788,-0.001450084
2016-03-14,0.000743894,-0.001261009,0.000505196,0.000429083
2016-03-15,-0.001321495,-0.001836961,-2.40E-05,6.57E-05
2016-03-16,0.002150271,0.005600393,0.002957584,-0.00016486
2016-03-17,0.007179699,0.006595239,0.000647311,0.001121937
2016-03-18,0.002212299,0.004405589,0.001293785,0.000559754
2016-03-21,-0.001430732,0.000985568,-0.001770674,0.000198001
2016-03-22,0.004625839,-0.000877364,-0.000767055,-0.000428136
2016-03-23,-0.000733466,-0.006385989,0.002638776,-9.90E-05
2016-03-24,-0.004689475,-0.000378061,-0.000669921,0.000428362
2016-03-28,-0.000532612,0.000545203,0.000694311,0.000757366
2016-03-29,0.006476737,0.008816671,0.003684475,0.000987401
2016-03-30,0.00411355,0.004350344,-0.000572096,3.27E-05
2016-03-31,-0.002758173,-0.002039778,0.001788823,9.88E-05
2016-04-01,-0.014235744,0.006330896,0,0.000131545
2016-04-04,0.002847004,-0.003208252,0.000499976,0.000394584
2016-04-05,-0.010162518,-0.01014457,0.002332056,-0.000295675
2016-04-06,0.005860836,0.010507684,-0.001448209,-0.000131515
2016-04-07,0.001239721,-0.011975845,0.003019496,-0.000329123
2016-04-08,-0.002146188,0.002786607,-0.001066679,0.000263151
2016-04-11,0.001199487,-0.002739793,-0.000166105,-6.55E-05
2016-04-12,0.006816492,0.009662143,-0.002041059,0.00013155
2016-04-14,0.02125477,0.010214772,-0.000998835,-0.001117733
2016-04-15,-0.001446422,-0.000984261,0.002047278,0.000328906
2016-04-18,-0.002132539,0.006540974,-0.000783978,-0.000328798
2016-04-19,-0.000483871,0.003084504,-0.000951022,0.000328906
2016-04-20,-0.00250121,0.000761615,-0.002451214,0.000954216
2016-04-21,0.008614414,-0.005194064,-0.001240547,-0.000329069
2016-04-22,-0.004290469,4.78E-05,-0.000501612,0.000394662
2016-04-25,-0.000765142,-0.001812027,-0.000860338,0.000361777
2016-04-26,0.003183815,0.001872794,-0.001243781,0.00019689
2016-04-27,-0.000923992,0.001649376,0.002754095,0
2016-04-28,-0.00973099,-0.009230843,0.001719567,0.000262857
2016-04-29,-0.004344825,-0.005063084,0.00038147,9.81E-05
2016-05-02,-0.007055465,0.007810003,-0.001858958,-0.000262179
2016-05-03,0.003367971,-0.008676727,0.003080156,0.000656495
2016-05-04,-0.004011626,-0.00593689,0.001237801,0.000459361
2016-05-09,-0.004438782,0.003690667,0.001545338,0.000557748
2016-05-10,0.005986046,0.012483667,-9.50E-05,9.85E-05
2016-05-11,-0.002503283,-0.00956155,0.00073594,-6.59E-05
2016-05-12,-0.00300325,-0.000169536,-0.001375907,-6.53E-05
2016-05-13,-0.007179995,-0.00847823,0.001876663,-0.000360947
2016-05-16,0.000914381,0.009796688,-0.002157676,-6.53E-05
2016-05-17,0.000872021,-0.009411321,-0.000546526,-0.000262513
2016-05-18,-0.005020122,0.000205157,-0.004350824,-0.000491903
2016-05-19,-0.003252439,-0.003706724,0.000955155,-0.000558114
2016-05-20,-0.00125502,0.00601949,0.000310129,0.000787988
2016-05-23,0.004649409,-0.002085445,0.000166941,0.000131325
2016-05-24,-0.009172399,0.013681373,-0.001144547,0.000689221
2016-05-25,0.013717652,0.00697475,-0.000453569,-0.000393653
2016-05-26,-0.001369806,-0.000210472,0.001982279,-9.80E-05
2016-05-27,0.005278909,0.004286876,-0.000977261,0.000163957
2016-05-31,0.007359934,-0.001000448,0.000620333,-0.000754311
2016-06-01,-0.000205229,0.001130208,9.54E-05,0.001706508
2016-06-02,0.002463256,0.002824711,0.001716615,-6.53E-05
2016-06-03,0.000860021,-0.002911754,0.005022016,0.000622499
2016-06-07,0.014157699,0.006193042,-0.000544688,0.000655314
2016-06-08,0.00883599,0.003309455,0.00066346,0.000720082
2016-06-09,0.000599904,-0.001717694,0.001183964,0.001169219
2016-06-10,-0.004916264,-0.009175223,0.001679241,0.000262622
2016-06-13,-0.019722044,-0.008115187,0.001487533,0.000557634
2016-06-14,-0.002868265,-0.00179889,-0.000259342,-0.000688527
2016-06-15,-0.000205465,-0.00184068,0.001839449,0.000196941
2016-06-16,-0.006946157,0.003132995,0.000517866,0.000623232
2016-06-17,8.28E-05,-0.003257956,-0.001270469,-0.000360471
2016-06-20,0.014650499,0.005808171,-0.002709069,-0.000754882
2016-06-21,0.000693396,0.002712108,-0.001086571,0.000427121
2016-06-22,0.005747126,-0.001651587,0.000709404,-0.000230024
2016-06-23,-0.001783181,0.013364022,-0.002622935,0.000459573
2016-06-24,-0.028825464,-0.035919785,0.007344579,0.002886838
2016-06-27,0.00029263,-0.018096505,0.005268357,0.000425033
2016-06-28,0.003343363,0.017770202,0.000116981,-0.00029404
2016-06-29,0.009330223,0.017032646,-0.002058624,0.000424978
2016-06-30,0.00751073,0.013565002,0.001218969,-0.000294001
2016-07-01,0.009748505,0.001948677,0.001592096,0.001438598
2016-07-05,0.001582022,-0.006847524,0.004932327,-0.000261293
2016-07-06,-0.020452797,0.005352996,-0.001046755,0.000621021
2016-07-07,0.011328868,-0.000871541,0.000325998,-3.29E-05
2016-07-08,-0.00478332,0.015253349,0.000838008,-0.000195906
2016-07-11,0.014624327,0.003408611,-0.002837539,0.000294205
2016-07-12,0.000607312,0.007009302,-0.003592004,-0.000130591
2016-07-13,0.008537671,0.00013475,0.002177017,0.000195912
2016-07-14,0.00220662,0.005259172,-0.002919742,0.000293521
2016-07-15,0.004883907,-0.000928943,-0.00281116,-0.000261088
2016-07-18,0.001991873,0.00238234,0.000469848,-0.000293512
2016-07-19,-0.002186705,-0.001435237,0.001244511,0.000130616
2016-07-20,-0.001235207,0.004270305,-0.001219512,0.00016296
2016-07-21,-0.000877683,-0.003612484,0.000727905,-0.000457023
2016-07-22,-0.001597189,0.004553915,-0.000117319,0.000424862
2016-07-25,0.00243961,-0.003011453,-0.000234665,-6.53E-05
2016-07-26,0.008258528,0.000322807,0.000328608,0.000228245
2016-07-27,3.96E-05,-0.00119861,0.002581069,6.53E-05
2016-07-28,-0.003442409,0.001606218,0.000163827,0.000685112
2016-07-29,-0.001508775,0.001631291,0.002737803,-0.000326158
2016-08-01,0.00926515,-0.001269783,-0.001843555,0.000359179
2016-08-02,-0.007407116,-0.006361593,-0.00182358,-9.81E-05
2016-08-03,-0.01301949,0.003133939,-0.00011711,-0.001010867
2016-08-04,0.002372813,0.00021259,0.002061373,0.000294147
2016-08-05,0.012518055,0.008603442,-0.004044135,0.000554614
2016-08-08,0.006934538,-0.000907063,0.000187771,-0.000619553
2016-08-09,0.006847428,0.000389749,0.001853894,6.53E-05
2016-08-10,-0.001641587,-0.002864686,0.001803617,0.000881027
2016-08-11,0.002936225,0.004734566,-0.003553976,-0.000163352
2016-08-12,-3.90E-05,-0.000796051,0.002698454,-9.76E-05
2016-08-16,-7.81E-05,-0.002701403,-0.002995413,0.000293301
2016-08-17,-0.000429436,0.001868558,0.000915407,-0.000488884
2016-08-18,0.008084674,0.002199595,0.001336679,0.000326275
2016-08-19,0.002247104,-0.001440316,-0.002084309,0
2016-08-22,-0.005489196,-0.00056322,0.002206003,-6.52E-05
2016-08-23,0.004470012,0.001951765,-0.000280998,0.000228044
2016-08-24,-0.00433403,-0.005240294,-0.000187384,-6.52E-05
2016-08-25,-0.000155461,-0.001365241,-0.001077662,-0.00016278
2016-08-26,-0.004003732,-0.001578848,-0.003025399,-6.52E-05
2016-08-29,0.001014713,0.005228119,0.003716773,-0.000815239
2016-08-30,0.003898787,-0.001953788,-0.000562482,-0.000130591
2016-08-31,-0.00240786,-0.002375788,0.00021105,-0.000946618
2016-09-01,-0.003270137,-4.15E-05,4.69E-05,-0.000653658
2016-09-02,0.001835722,0.0042011,-0.001430079,0.000196226
2016-09-06,0.017270955,0.002981679,0.002887731,0.000849566
2016-09-07,-0.002376116,-0.000146354,4.68E-05,0.000817042
2016-09-08,0.002112865,-0.002223076,-0.004002903,-0.00029408
2016-09-09,-0.013608832,-0.024522074,-0.002773338,-0.001473722
2016-09-12,-0.026349539,0.014677062,0.000518501,-0.000983931
2016-09-13,0.004949507,-0.014830665,-0.002449826,0.000263026
2016-09-19,0.008579259,0.00568871,0.000991782,9.85E-05
2016-09-20,0.004568188,0.000299188,0.000778485,0.000262352
2016-09-21,0.005605865,0.010917112,0.001437899,0.00022986
2016-09-22,0.007094963,0.006499871,0.001671217,0.001377684
2016-09-23,0.000116126,-0.005736779,0.000187992,-3.29E-05
2016-09-26,-0.003444672,-0.008587835,0.001926556,-0.000229498
2016-09-27,0.008117135,0.006444248,0.001360066,-3.24E-05
2016-09-28,-0.005239434,0.005296468,-0.000468351,0.000130681
2016-09-29,0.008287828,-0.009321304,0.000749713,0.00036077
2016-09-30,-0.010985212,0.007967905,-0.002551797,0.00173558
2016-10-04,0.006563362,-0.008200086,-0.003520631,-0.000980811
2016-10-05,-0.000733081,0.004296695,-0.001271905,-0.001243387
2016-10-06,0.008262867,0.000481542,-0.00155653,-0.000196599
2016-10-07,-0.004097576,-0.00325347,0.000519652,3.24E-05
2016-10-10,0.000961317,0.004605941,0,-0.000261983
2016-10-11,-0.015980946,-0.012446503,-0.002148355,-0.001213071
2016-10-12,0.000195198,0.001146612,0.000189273,0.000492305
2016-10-13,-0.008860265,-0.003099318,0.00132466,0.00118095
2016-10-14,0.004568188,0.000201637,-0.002504075,0.000229551
2016-10-17,0.004312204,-0.003038003,0.00187093,-0.001146336
2016-10-18,0.006987002,0.006160357,0.000874622,-9.84E-05
2016-10-19,0.000891542,0.002191999,0.000307031,0.000130809
2016-10-20,0.000774563,-0.001375747,-0.000212495,-6.54E-05
2016-10-21,-0.004450292,-8.41E-05,0.000377849,-0.000590339
2016-10-24,0.008629402,0.004749762,-0.001015085,0
2016-10-25,-0.003507014,-0.003797651,0.000259937,-0.000426801
2016-10-26,-0.011795645,-0.001740421,-0.001417468,-3.24E-05
2016-10-27,0.00446149,-0.002986777,-0.002389458,-0.00052549
2016-10-28,-0.000506507,-0.00310824,0,-0.000821402
2016-10-31,-0.002338908,-0.000122272,0.001328021,0.000427573
2016-11-01,0.000234439,-0.006786915,0.000236832,-0.00042739
2016-11-02,-0.012344232,-0.006525486,0.001515367,0.000624825
2016-11-03,0.000276866,-0.004423387,-0.000969313,0.000262645
2016-11-04,-0.001304864,-0.00166614,0.002011501,-3.25E-05
2016-11-07,0.008037376,0.022223501,-0.00245619,-0.000164623
2016-11-08,0.002592302,0.003771956,-0.001965055,0.000394232
2016-11-09,-0.02189924,0.011077044,-0.009559957,0.001149776
2016-11-10,0.022589819,0.00195076,-0.003520789,-0.002788363
2016-11-14,-0.020759077,-0.001513278,-0.00418219,-0.005887782
2016-11-15,-0.00323987,0.007480824,0.000265502,0.000661576
2016-11-16,0.004494382,-0.001582286,0.001303026,-0.002876799
2016-11-17,0.000559284,0.004676289,-0.002964141,0.002155339
2016-11-18,-0.000998163,-0.0023867,-0.001909458,-0.001720329
2016-11-21,-0.00279765,0.007461387,0.000532765,0.000132201
2016-11-22,0.011462466,0.002165428,0.000266241,-0.000463812
2016-11-23,0.005111543,0.000808011,-0.00193578,-6.61E-05
2016-11-25,-0.005519199,0.003914329,0.000412151,-0.001890174
2016-11-28,0.002774915,-0.005254479,0.001938736,0.001826916
2016-11-29,-0.00019766,0.00133532,0.000701432,0.000928764
2016-11-30,0.005337867,-0.00265347,-0.003601383,-9.94E-05
2016-12-01,0.000865256,-0.003515538,-0.002401514,-0.000364298
2016-12-02,-0.006287331,0.000397064,0.002334347,-0.000795546
2016-12-05,-0.002926289,0.005821301,-0.000194076,0.001492837
2016-12-06,0.013841517,0.003410879,0.000266906,-0.000695619
2016-12-07,0.002777452,0.013163188,0.00201339,0.000463874
2016-12-08,0.02208005,0.002159413,-0.002227225,0.001076998
2016-12-09,-0.004160305,0.005938946,-0.003032876,-0.000874922
2016-12-12,-0.00072822,-0.001137405,0.000316379,-0.000370034
2016-12-13,0.003490334,0.00653977,0.000218962,0.001984771
2016-12-14,0.001414211,-0.008117198,-0.004670169,0.001174847
2016-12-15,-0.002099237,0.003883228,-0.000635386,-0.001441623
2016-12-16,0.004245554,-0.00175064,0.000440162,0.00073849
2016-12-19,-0.002399452,0.001975138,0.002810911,-0.000503436
2016-12-20,0.002519757,0.003637521,-0.001072464,-0.000469838
2016-12-21,-0.001866027,-0.002457327,0.001171217,0.001477911
2016-12-22,-0.000495994,-0.001862987,-0.000365577,0.001006365
2016-12-23,-0.001374203,0.001251681,0.000365711,-0.000435692
2016-12-27,0.003363786,0.002248442,-0.000853014,-0.000134028
2016-12-28,-0.010628976,-0.008356546,0.002170944,0.00046916
2016-12-29,0.001193685,-0.000293344,0.001776804,0.000200974
2017-01-03,0.011384178,0.003810142,0.0014335,0.001039033
2017-01-04,0.000570407,0.005722309,0.000727855,-0.000167562
2017-01-05,-0.004332624,-0.00077067,0.004048779,0.001071297
2017-01-06,0.004656844,0.003516968,-0.00297001,-0.001136999
2017-01-09,0.002051672,-0.00354856,0.002421835,-0.000702995
2017-01-10,-3.79E-05,0,-0.000144959,0.000636518
2017-01-11,0.016759565,0.002829565,0.000628247,-0.000167613
2017-01-12,0.006712661,-0.002144753,0.000169037,0.001306201
2017-01-13,-0.007556955,0.001849862,-0.001521078,-6.69E-05
2017-01-17,-0.002015602,-0.002967503,0.00331278,-0.00026801
2017-01-18,-0.001084639,0.001763754,-0.004265883,-0.000568728
2017-01-19,0.002321402,-0.00360933,-0.0016943,-0.000802956
2017-01-20,-0.004407919,0.003366185,0.000387926,0.000938117
2017-01-23,0.002251238,-0.002690078,0.003174911,0.000100065
2017-01-24,0.000673854,0.006564542,-0.002319289,0.000602658
2017-01-25,0.003179948,0.008026069,-0.00290585,-0.000501719
2017-01-26,0.008689167,-0.000735304,0.001068584,-0.001271503
2017-01-31,-0.008836143,-0.007754672,0.002256186,0.000803709
2017-02-01,0.005483233,0.000298394,-0.001258684,-0.000401532
2017-02-02,-0.003969432,0.000570288,0.00012118,0.00036851
2017-02-03,0.001340832,0.007264835,0.000121165,-0.000167601
2017-02-06,0.00238051,-0.002115416,0.00268954,0.000703113
2017-02-07,-0.001929571,0.000226821,0.001111594,0.000435065
2017-02-08,-0.004647358,0.000693391,0.00292073,0.000434876
2017-02-09,-0.000112057,0.005752461,-0.00320104,-0.000100536
2017-02-10,0.003623594,0.003566059,-0.000386324,0
2017-02-13,0.000558327,0.005245887,-0.000917874,-0.000267348
2017-02-14,-0.003385291,0.004007302,-0.002320971,0.000367992
2017-02-15,0.00339679,0.004992343,-0.001429748,-0.000301027
2017-02-16,0.000446412,-0.000864106,0.002402504,0.000334252
2017-02-17,-0.00033466,0.001678581,0.00162204,6.68E-05
2017-02-21,0.012163369,0.006048078,-0.000338385,-0.000668236
2017-02-22,0.002719488,-0.001082279,0.000846249,-0.000635539
2017-02-23,0.000146601,0.000418991,0.001352853,0.000937333
2017-02-24,-0.009197845,0.001493352,0.002895054,0.000401089
2017-02-27,-0.005214883,0.00101802,-0.002140967,0.000166763
2017-02-28,0.004052497,-0.002578331,0,-3.31E-05
2017-03-02,0.009590461,0.007733834,-0.0061715,-0.001102695
2017-03-03,-0.010562993,0.000503795,0.000606428,0.000334431
2017-03-06,0.002372391,-0.003277216,-0.000460606,-0.000736083
2017-03-07,0.005399209,-0.002913304,-0.001139919,-0.001372008
2017-03-08,0.001544856,-0.002284252,-0.001796814,0.000502828
2017-03-09,-0.002460612,0.000799837,-0.001873024,-0.000309815
2017-03-10,0.002466681,0.003268679,0.001047937,0.000471857
2017-03-13,0.011458372,0.000366686,-0.001436362,0.000607884
2017-03-14,0.009004757,-0.003379019,0.000902065,-6.75E-05
2017-03-15,0,0.008374728,0.004554976,0.000506297
2017-03-16,0.007988773,-0.001626657,-0.001430615,0.002360359
2017-03-17,0.006247546,-0.001314364,0.001505512,0.000807758
2017-03-20,-0.003938125,-0.002009881,0.001624479,-0.000235406
2017-03-21,0.011006233,-0.012407993,0.002202803,-6.73E-05
2017-03-22,-0.004262965,0.001889916,0.000941983,0.000604933
2017-03-23,0.000636875,-0.001060274,-0.000458483,-0.000201716
2017-03-24,-0.001767971,-0.000844004,0.000482835,-0.000436559
2017-03-27,-0.0069073,-0.001019633,0.001471937,0.000941361
2017-03-28,0.00317449,0.007251483,-0.00202395,-0.000235264
2017-03-29,0.002168889,0.001085403,0.001883194,0.000369787
2017-03-30,-0.000709572,0.002935035,-0.001831458,-0.000134418
2017-03-31,-0.003621387,-0.00225501,0.001158832,-3.36E-05
2017-04-03,0.003420753,-0.001642175,0.003062529,0.000504153
2017-04-04,-0.002414773,0.000559597,-0.001202039,0.000470306
2017-04-05,-0.000640752,-0.003054878,0.001251625,-0.000302198
2017-04-06,-0.004523759,0.001929493,-0.000408673,-0.000839691
2017-04-07,-0.001645973,-0.000827151,-0.002044203,-0.000235311
2017-04-10,-0.006451382,0.00068774,0.001229034,-0.00097451
2017-04-11,-0.006204682,-0.001433929,0.003008641,0.001042774
2017-04-12,0.002613525,-0.00375991,0.001775773,0.000235351
2017-04-13,0.010535462,-0.006814702,0.001341446,0.000705886
2017-04-17,-0.003654342,0.008613324,-0.000717669,0.000268719
2017-04-18,0.000467458,-0.002903351,0.003734559,-3.36E-05
2017-04-19,-0.006253819,-0.001716342,-0.001669529,0.000134328
2017-04-20,0.004593295,0.007557192,-0.001194515,0.000100154
2017-04-21,0.008244528,-0.003035011,0.000287026,-0.000368737
2017-04-24,0.006820211,0.010840085,-0.001506456,-0.000436625
2017-04-25,0.012235778,0.006090601,-0.003185095,0.000504018
2017-04-26,0.004800112,-0.000485638,0.001537574,6.72E-05
2017-04-27,0.001952716,0.000552891,0.000407791,0.000234495
2017-04-28,-0.000452426,-0.001913118,0.000455581,0.000167871
2017-05-02,0.008495526,0.002923412,-0.000311571,-0.000637223
2017-05-04,0.009735888,-0.000690039,-0.002277577,0.000536859
2017-05-08,0.025267549,0.004126352,-0.001249519,-0.000502999
2017-05-10,-0.012239045,0.000104194,-0.000697719,-0.001074841
2017-05-11,0.012019312,-0.002162833,0.000409293,0.000336249
2017-05-12,-0.00500417,-0.001478425,0.002839815,0.000571432
2017-05-15,0.002078793,0.004776444,-0.000575954,3.36E-05
2017-05-16,0.002676749,-0.000686836,0.000816405,-6.72E-05
2017-05-17,-0.001101211,-0.018178259,0.00475048,0.001040883
2017-05-18,-0.002906394,0.003686843,-0.000310426,0.000100682
2017-05-19,-0.001306664,0.006767496,7.17E-05,0.000771817
2017-05-22,0.00855475,0.005160115,-0.000525461,-0.000536502
2017-05-23,0.002428234,0.001837913,-0.001911772,0.000234846
2017-05-24,0.001161402,0.002489139,0.001676004,-0.000536664
2017-05-25,0.011633688,0.004441875,9.56E-05,0.00063763
2017-05-26,0.005700806,0.00031055,0.000286807,0
2017-05-30,-0.007720876,-0.00120456,0.001576986,0.000670184
2017-05-31,0.000262648,-0.000460025,0.000500978,-0.000334579
2017-06-01,-0.002100633,0.007571109,-0.000238442,0.000837594
2017-06-02,0.012498767,0.003707727,0.002885831,0.000401986
2017-06-05,-0.001624273,-0.001217677,-0.001426873,0.000568674
2017-06-07,-0.005368822,-0.001215057,0.000333413,-0.000133865
2017-06-08,0.001864695,0.000267145,-0.000809447,-0.000585162
2017-06-09,0.010220408,-0.000829981,-0.000714796,5.77E-07
2017-06-12,-0.010149331,-0.000978711,0,-0.001268592
2017-06-13,0.005812435,0.004511421,2.38E-05,0.000936031
2017-06-14,-0.000227258,-0.000995759,0.003624139,-0.000467289
2017-06-15,-0.004091573,-0.002239614,-0.000974034,0.000266982
2017-06-16,0.000326062,0.000283663,0.000665842,-0.000166964
2017-06-19,0.005932397,0.008347204,-0.001307034,0.000401011
2017-06-20,0.002268235,-0.006696665,0.001975015,0.000233925
2017-06-21,-0.005787074,-0.000582676,0.000237485,-0.000166886
2017-06-22,0.006341051,-0.000455738,0.000641056,-0.00046782
2017-06-23,0.002552751,0.001560895,4.75E-05,0.000468038
2017-06-26,0.005253658,0.000315794,0.0008067,9.99E-05
2017-06-27,0.000737439,-0.008072749,-0.00296342,0.000166897
2017-06-28,-0.004100987,0.008808042,-0.000214,-0.000968301
2017-06-29,0.005533393,-0.008600027,-0.00204533,0.000134087
2017-06-30,-0.002559509,0.001533248,-0.001239246,3.29E-05
2017-07-03,0.002020785,0.002310793,-0.001861175,-0.000266973
2017-07-05,-0.001984699,0.001453267,0.00066936,-0.000768764
2017-07-06,0.000352824,-0.009368808,-0.001528942,-0.000301379
2017-07-07,-0.003911761,0.006403154,-0.000980979,-0.000434557
2017-07-10,0.002575163,0.000927766,0.000766394,0.000803498
2017-07-11,0.006838759,-0.000782721,0.00081367,-3.35E-05
2017-07-12,-3.19E-05,0.00730562,0.001984696,0.00016717
2017-07-13,0.008833472,0.001874552,-0.001312555,0.000467883
2017-07-14,0.003161056,0.004673527,0.000764672,0.000301178
2017-07-17,0.003686781,-5.29E-05,0.000787966,-0.000367546
2017-07-18,0.000408138,0.00059777,0.002218882,0.000234137
2017-07-19,0.000815942,0.005372651,-9.52E-05,-6.70E-05
2017-07-20,0.005330658,-0.000153608,0.000452359,0.000534667
2017-07-21,0.003680484,-0.000367907,0.001237476,0.00040093
2017-07-24,0.000683676,-0.001063683,-0.000879424,0.000233879
2017-07-25,-0.005776218,0.002923183,-0.003449424,0.000300218
2017-07-26,-0.00215524,0.000282585,0.001671003,-0.000300128
2017-07-27,0.003286796,-0.000972625,-0.001024761,0.000500556
2017-07-28,-0.019905775,-0.001341187,0.001312086,0
2017-07-31,0.001496196,-0.000728126,0.000190599,-9.98E-05
2017-08-01,0.00775588,0.002449095,0.001786522,-0.000267203
2017-08-02,0.002050214,0.000492661,-0.000332889,-9.99E-05
2017-08-03,-0.016997702,-0.002183591,0.002521288,9.99E-05
2017-08-04,0.003746518,0.001889036,-0.00220651,0.000100444
2017-08-07,0.0015951,0.001647267,0.000451789,-0.000767687
2017-08-08,-0.001783667,-0.002414437,-0.000641726,-0.000567831
2017-08-09,-0.012380345,-0.000363648,0.001236711,-0.000902804
2017-08-10,-0.00371543,-0.014474418,0.002256586,0.000435033
2017-08-11,-0.018322145,0.001275526,0.000758402,0.000434844
2017-08-14,0.007300476,0.010043747,-0.001444608,-6.70E-05
2017-08-16,0.007313154,0.000920579,-0.000474327,-0.000468211
2017-08-17,0.006055476,-0.015436913,0.00218294,0.000635561
2017-08-18,-0.002038703,-0.001835383,-0.000189407,0.000401091
2017-08-21,-0.000810662,0.001162623,0.000757773,-0.000166958
2017-08-22,0.003894334,0.009940825,-0.001325099,-0.000400997
2017-08-23,0.001196095,-0.003453605,0.002132449,0.000367632
2017-08-24,0.003293404,-0.002074434,-0.001276747,0
2017-08-25,0.001544749,0.001672837,0.000923274,0.001203032
2017-08-28,-0.005398284,0.000487096,0.000496689,3.35E-05
2017-08-29,-0.002875327,0.000842798,0.001300206,-0.00023373
2017-08-30,0.003272421,0.004615133,-0.000519407,0.000533953
2017-08-31,-0.00442435,0.005721052,0.000921245,3.35E-05
2017-09-01,-0.001621902,0.001982481,-0.002076794,0.000233652
2017-09-05,-0.012086555,-0.007550827,0.004777108,-0.00066734
2017-09-06,-0.002894166,0.003128751,-0.001765246,0.00026723
2017-09-07,0.012500825,-0.00017846,0.002994436,6.69E-05
2017-09-08,0.001498518,-0.001488783,-0.000517172,0.000958935
2017-09-11,0.007806655,0.010839228,-0.003457441,6.69E-05
2017-09-12,0.00190427,0.003363999,-0.001581308,0
2017-09-13,-0.001353006,0.000757066,-0.001134671,0.000401164
2017-09-14,0.008129032,-0.001100718,0.000354988,9.97E-05
2017-09-15,0.00374376,0.001847236,-0.000449491,0.000100241
2017-09-18,0.01670439,0.001455866,-0.001136068,-0.000133641
2017-09-19,-0.001316903,0.001110281,-0.000639765,-0.001101534
2017-09-20,-9.42E-05,0.000634313,-0.000853566,0.000367391
2017-09-21,-0.00072218,-0.003045961,-0.000403417,-0.000200059
2017-09-22,-0.004838963,0.000647845,0.00099708,0.000534559
2017-09-25,-0.000978813,-0.002222027,0.001921025,-0.000300853
2017-09-26,-0.006668774,7.21E-05,-0.000710126,-0.001269498
2017-09-27,-0.001495434,0.004085164,-0.00329259,-0.00083644
2017-09-28,9.56E-05,0.001204608,-0.000142596,-0.001037615
2017-09-29,0.00771069,0.003705091,-0.000546695,0.000938062
2017-10-10,0.01966674,0.012415852,-0.000451865,-0.001272304
2017-10-11,0.011256163,0.001803469,0.000356896,0.000301993
2017-10-12,0.006102048,-0.00168673,0.00088003,0.000838038
2017-10-13,-0.002316296,0.000878111,0.001972387,-0.000234616
2017-10-16,0.001435772,0.001750765,-0.001019827,-0.000468764
2017-10-17,0.002104814,0.000672495,-4.75E-05,-0.000368942
2017-10-18,-0.000334845,0.000742373,-0.001638216,0.00040263
2017-10-19,-0.005876979,0.000327964,0.000879905,-0.002111223
2017-10-20,0.007412626,0.005116896,-0.002946278,-0.00228374
2017-10-23,0.001702697,-0.003972492,0.000881729,0.001481062
2017-10-24,-0.001487327,0.001617946,-0.001738095,-0.000773073
